Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2023-00144,2023-08-18,2023-08-23,Second Class,CUS-8876,Daniel Ramirez I,Corporate,Miami,Florida,South,Furniture,Bookcases,5-Shelf Bookcase,443.38,5,0.15,-12.89
ORD-2022-00145,2022-12-18,2022-12-25,Standard Class,CUS-1545,Paul Thomas L,Consumer,Reno,Nevada,West,Furniture,Tables,Round Table,612.16,2,0.0,52.35
ORD-2023-00146,2023-08-26,2023-09-01,Standard Class,CUS-7025,Robert Williams,Consumer,San Antonio,Texas,Central,Technology,Accessories,Monitor Stand,957.91,2,0.15,76.33
ORD-2023-00147,2023-08-11,2023-08-18,Standard Class,CUS-9920,Kimberly Anderson O,Consumer,Salem,Oregon,West,Technology,Accessories,Monitor Stand,190.52,9,0.1,24.46
ORD-2023-00148,2023-10-26,2023-11-01,Standard Class,CUS-2529,Michael Ramirez H,Corporate,Raleigh,North Carolina,South,Office Supplies,Binders,Presentation Binder,57.07,1,0.3,3.84
ORD-2022-00149,2022-08-26,2022-09-02,Standard Class,CUS-1436,Jessica Jones S,Consumer,Richmond,Virginia,East,Technology,Copiers,Xerox Machine,778.1,1,0.0,217.43
ORD-2022-00150,2022-08-20,2022-08-25,Second Class,CUS-8932,Emily Ramirez A,Home Office,Huntsville,Alabama,South,Technology,Copiers,Canon Copier,649.95,7,0.3,67.37
ORD-2022-00151,2022-04-22,2022-04-25,First Class,CUS-4989,Steven Lopez S,Consumer,Henderson,Nevada,West,Furniture,Furnishings,Picture Frame,467.37,1,0.1,41.0
ORD-2022-00152,2022-08-12,2022-08-18,Standard Class,CUS-7110,Lisa Davis O,Consumer,Portland,Oregon,West,Office Supplies,Binders,Report Cover,166.57,1,0.0,19.46
ORD-2022-00153,2022-09-16,2022-09-22,Standard Class,CUS-8283,Andrew Torres,Consumer,Stamford,Connecticut,East,Technology,Copiers,Ricoh Copier,297.46,1,0.0,10.61
ORD-2022-00154,2022-11-26,2022-12-03,Standard Class,CUS-7291,John Allen Z,Corporate,Phoenix,Arizona,West,Technology,Accessories,Keyboard,802.29,9,0.0,237.31
ORD-2022-00155,2022-11-22,2022-11-28,Standard Class,CUS-8625,James Taylor R,Consumer,Rockville,Maryland,East,Furniture,Furnishings,Floor Mat,628.64,1,0.0,80.33
ORD-2022-00156,2022-10-04,2022-10-07,Second Class,CUS-9659,Matthew Smith B,Corporate,Columbus,Ohio,Central,Office Supplies,Binders,Report Cover,92.68,3,0.1,21.05
ORD-2022-00157,2022-06-12,2022-06-19,Standard Class,CUS-9920,Kimberly Anderson O,Consumer,Henderson,Nevada,West,Office Supplies,Binders,Presentation Binder,500.0,1,0.0,60.19
ORD-2023-00158,2023-07-20,2023-07-27,Standard Class,CUS-5654,David Rodriguez H,Consumer,Nashville,Tennessee,South,Office Supplies,Storage,Storage Box,184.44,1,0.1,51.37
ORD-2023-00159,2023-01-16,2023-01-21,Standard Class,CUS-2741,Ashley Martinez F,Corporate,Huntsville,Alabama,South,Technology,Copiers,Sharp Copier,158.08,2,0.2,-1.42
ORD-2022-00160,2022-04-10,2022-04-16,Standard Class,CUS-5123,Joshua Williams U,Home Office,Tucson,Arizona,West,Furniture,Furnishings,Floor Mat,646.76,5,0.3,37.34
ORD-2023-00161,2023-09-27,2023-10-04,Standard Class,CUS-2065,John Jones,Home Office,Arlington,Virginia,East,Office Supplies,Art,Paint Set,57.89,6,0.0,28.04
ORD-2023-00162,2023-05-12,2023-05-18,Standard Class,CUS-3376,Joseph Rodriguez C,Corporate,Virginia Beach,Virginia,East,Furniture,Bookcases,Corner Bookcase,717.95,1,0.0,223.34
ORD-2023-00163,2023-09-09,2023-09-14,Second Class,CUS-8735,Robert Anderson C,Corporate,Eugene,Oregon,West,Office Supplies,Envelopes,Padded Mailers,318.98,11,0.0,38.93
ORD-2023-00164,2023-01-09,2023-01-11,First Class,CUS-1867,Charles Taylor Y,Home Office,Seattle,Washington,West,Technology,Machines,Brother Inkjet Printer,212.64,2,0.0,38.22
ORD-2023-00165,2023-07-15,2023-07-22,Standard Class,CUS-0504,Dorothy Smith Y,Corporate,Stamford,Connecticut,East,Technology,Machines,Desktop Computer,1107.66,2,0.0,358.01
ORD-2022-00166,2022-12-15,2022-12-18,First Class,CUS-2259,William Ramirez O,Corporate,Arlington,Virginia,East,Office Supplies,Art,Paint Set,228.34,1,0.1,26.25
ORD-2023-00167,2023-06-22,2023-06-22,Same Day,CUS-9025,Karen Allen U,Corporate,Albany,New York,East,Furniture,Chairs,Ergonomic Mesh Chair,738.32,1,0.15,33.9
ORD-2022-00168,2022-11-10,2022-11-16,Standard Class,CUS-2352,Patricia Hernandez A,Home Office,Annapolis,Maryland,East,Office Supplies,Binders,Report Cover,650.0,1,0.15,114.78
ORD-2022-00169,2022-07-21,2022-07-28,Standard Class,CUS-2529,Michael Ramirez H,Consumer,Buffalo,New York,East,Office Supplies,Binders,Presentation Binder,103.75,3,0.2,2.93
ORD-2022-00170,2022-07-23,2022-07-29,Standard Class,CUS-9920,Kimberly Anderson O,Consumer,Pittsburgh,Pennsylvania,East,Furniture,Chairs,Executive Office Chair,209.29,7,0.0,47.03
ORD-2022-00171,2022-11-22,2022-11-27,Standard Class,CUS-3587,Steven Garcia O,Consumer,Trenton,New Jersey,East,Furniture,Furnishings,Picture Frame,244.08,3,0.0,84.21
ORD-2023-00172,2023-04-03,2023-04-08,Standard Class,CUS-9920,Kimberly Anderson O,Consumer,Trenton,New Jersey,East,Office Supplies,Labels,File Labels,65.73,1,0.0,12.22
ORD-2023-00173,2023-12-01,2023-12-04,First Class,CUS-2073,John Harris I,Consumer,Mesa,Arizona,West,Technology,Accessories,Cable Kit,626.4,3,0.0,108.83
ORD-2023-00174,2023-11-20,2023-11-27,Standard Class,CUS-3096,Christopher Ramirez P,Consumer,Worcester,Massachusetts,East,Furniture,Furnishings,Floor Mat,653.29,3,0.0,200.33
ORD-2022-00175,2022-01-19,2022-01-24,Standard Class,CUS-3944,William White H,Corporate,Houston,Texas,Central,Furniture,Furnishings,Floor Mat,381.82,4,0.15,35.06
ORD-2022-00176,2022-05-03,2022-05-08,Standard Class,CUS-3115,Matthew Moore N,Home Office,Tacoma,Washington,West,Office Supplies,Fasteners,Paper Clips,244.69,2,0.0,-0.07
ORD-2023-00177,2023-02-15,2023-02-20,Second Class,CUS-0211,Lisa Perez,Home Office,Springfield,Massachusetts,East,Technology,Accessories,USB Hub,414.29,1,0.0,59.2
ORD-2023-00178,2023-03-12,2023-03-19,Standard Class,CUS-9635,Christopher Garcia D,Corporate,Minneapolis,Minnesota,Central,Furniture,Bookcases,Corner Bookcase,978.88,1,0.0,195.08
ORD-2022-00179,2022-08-28,2022-08-31,Second Class,CUS-3686,Jessica Nguyen T,Corporate,Austin,Texas,Central,Furniture,Chairs,Ergonomic Mesh Chair,309.51,1,0.0,37.05
ORD-2023-00180,2023-03-06,2023-03-13,Standard Class,CUS-9635,Christopher Garcia D,Consumer,Savannah,Georgia,South,Furniture,Furnishings,Picture Frame,1200.0,3,0.0,256.81
ORD-2022-00181,2022-04-26,2022-04-29,Second Class,CUS-7456,Mark Lewis,Corporate,Jacksonville,Florida,South,Office Supplies,Envelopes,Manila Envelopes,208.26,2,0.1,15.09
ORD-2023-00182,2023-12-20,2023-12-26,Standard Class,CUS-9376,Joshua Hill,Corporate,Fort Wayne,Indiana,Central,Furniture,Tables,Standing Desk,250.48,1,0.3,14.57
ORD-2022-00183,2022-06-01,2022-06-02,Same Day,CUS-5654,David Rodriguez H,Consumer,Chicago,Illinois,Central,Technology,Accessories,Monitor Stand,217.58,10,0.0,41.05
ORD-2022-00184,2022-09-14,2022-09-17,First Class,CUS-0692,Nancy White,Corporate,New Orleans,Louisiana,South,Technology,Phones,Wireless Headset,753.91,5,0.0,154.06
ORD-2022-00185,2022-04-10,2022-04-16,Standard Class,CUS-9635,Christopher Garcia D,Consumer,Shreveport,Louisiana,South,Office Supplies,Labels,File Labels,105.58,1,0.0,20.4
ORD-2022-00186,2022-03-04,2022-03-10,Standard Class,CUS-9548,William Wright X,Consumer,Raleigh,North Carolina,South,Furniture,Bookcases,3-Shelf Bookcase,541.74,2,0.0,54.09
ORD-2023-00187,2023-12-23,2023-12-26,Second Class,CUS-8853,Matthew Hill J,Corporate,Portland,Oregon,West,Furniture,Tables,Round Table,726.1,1,0.1,76.3
ORD-2022-00188,2022-07-28,2022-08-04,Standard Class,CUS-0211,Lisa Perez,Consumer,San Jose,California,West,Furniture,Tables,Conference Table,360.85,6,0.0,45.14
ORD-2023-00189,2023-11-21,2023-11-23,First Class,CUS-7777,Paul Smith V,Corporate,Milwaukee,Wisconsin,Central,Furniture,Chairs,Ergonomic Mesh Chair,252.56,5,0.0,94.38
ORD-2023-00190,2023-02-02,2023-02-07,Standard Class,CUS-9811,Patricia Brown,Consumer,Tucson,Arizona,West,Technology,Copiers,Sharp Copier,122.03,4,0.0,35.39
ORD-2023-00191,2023-05-15,2023-05-20,Standard Class,CUS-7915,Elizabeth Martinez,Consumer,Reno,Nevada,West,Office Supplies,Fasteners,Rubber Bands,88.33,1,0.0,21.23
ORD-2022-00192,2022-11-26,2022-11-29,Second Class,CUS-8751,Jessica Moore A,Corporate,Baton Rouge,Louisiana,South,Office Supplies,Supplies,Glue Sticks,325.63,2,0.1,10.32
ORD-2022-00193,2022-01-26,2022-01-27,Same Day,CUS-3445,Linda Johnson A,Consumer,Richmond,Virginia,East,Technology,Machines,Brother Inkjet Printer,486.6,1,0.0,75.89
ORD-2022-00194,2022-04-19,2022-04-25,Standard Class,CUS-2529,Michael Ramirez H,Consumer,Seattle,Washington,West,Technology,Machines,Desktop Computer,189.18,4,0.1,56.32
ORD-2022-00195,2022-08-18,2022-08-23,Standard Class,CUS-2431,Elizabeth Wilson Q,Consumer,Miami,Florida,South,Furniture,Tables,Corner Desk,439.34,3,0.0,70.26
ORD-2022-00196,2022-06-23,2022-06-29,Standard Class,CUS-3885,Linda Thomas Q,Consumer,Buffalo,New York,East,Technology,Accessories,USB Hub,697.54,9,0.1,153.92
ORD-2022-00197,2022-06-10,2022-06-15,Standard Class,CUS-9170,Jennifer Nguyen E,Home Office,Reno,Nevada,West,Technology,Copiers,Ricoh Copier,252.7,9,0.1,20.48
ORD-2022-00198,2022-07-10,2022-07-13,First Class,CUS-4617,Christopher Jackson,Consumer,Tacoma,Washington,West,Furniture,Furnishings,Floor Mat,432.55,3,0.0,88.8
ORD-2023-00199,2023-03-11,2023-03-11,Same Day,CUS-5159,Elizabeth White W,Consumer,Salem,Oregon,West,Furniture,Chairs,Stacking Chair,320.59,1,0.0,76.72
ORD-2022-00200,2022-12-01,2022-12-07,Standard Class,CUS-2857,Ashley Garcia E,Consumer,Baton Rouge,Louisiana,South,Furniture,Furnishings,Coat Rack,199.28,3,0.0,71.06
ORD-2022-00201,2022-03-15,2022-03-20,Standard Class,CUS-7365,Ashley Sanchez V,Consumer,Springfield,Illinois,Central,Office Supplies,Binders,3-Ring Binder,134.47,7,0.0,38.13
ORD-2022-00202,2022-06-20,2022-06-24,Second Class,CUS-1286,Richard Gonzalez,Consumer,Stamford,Connecticut,East,Furniture,Furnishings,Wall Clock,599.06,2,0.0,105.67
ORD-2023-00203,2023-11-10,2023-11-15,Standard Class,CUS-1286,Richard Gonzalez,Consumer,Albany,New York,East,Technology,Copiers,Xerox Machine,1584.63,1,0.0,225.74
ORD-2023-00204,2023-04-04,2023-04-09,Standard Class,CUS-5799,William Robinson M,Consumer,Reno,Nevada,West,Furniture,Furnishings,Desk Lamp,888.71,2,0.1,26.06
ORD-2022-00205,2022-06-13,2022-06-18,Standard Class,CUS-3327,Lisa Miller R,Consumer,Tampa,Florida,South,Office Supplies,Supplies,Glue Sticks,41.94,3,0.0,18.26
ORD-2022-00206,2022-11-12,2022-11-16,Second Class,CUS-0407,Paul Rodriguez C,Consumer,Phoenix,Arizona,West,Office Supplies,Fasteners,Rubber Bands,77.51,2,0.0,27.21
ORD-2022-00207,2022-09-19,2022-09-24,Second Class,CUS-8774,Mary Scott J,Consumer,San Jose,California,West,Furniture,Tables,Standing Desk,577.53,1,0.0,197.52
ORD-2022-00208,2022-10-09,2022-10-16,Standard Class,CUS-9942,Joseph Miller E,Corporate,Albany,New York,East,Technology,Copiers,Ricoh Copier,1004.95,2,0.0,292.3
ORD-2023-00209,2023-02-14,2023-02-19,Standard Class,CUS-4231,Richard Jones B,Consumer,New York City,New York,East,Office Supplies,Labels,File Labels,152.5,4,0.2,-14.89
ORD-2022-00210,2022-10-20,2022-10-23,First Class,CUS-5123,Joshua Williams U,Corporate,New Haven,Connecticut,East,Technology,Accessories,USB Hub,2600.0,8,0.1,28.48
ORD-2023-00211,2023-05-09,2023-05-14,Second Class,CUS-0553,Karen Robinson C,Consumer,Virginia Beach,Virginia,East,Furniture,Bookcases,Corner Bookcase,603.92,1,0.15,78.08
ORD-2023-00212,2023-04-27,2023-05-04,Standard Class,CUS-3115,Matthew Moore N,Home Office,Montgomery,Alabama,South,Furniture,Tables,Conference Table,948.78,3,0.0,270.57
ORD-2022-00213,2022-03-07,2022-03-12,Standard Class,CUS-9942,Joseph Miller E,Consumer,San Jose,California,West,Furniture,Bookcases,3-Shelf Bookcase,656.41,5,0.3,29.45
ORD-2022-00214,2022-04-12,2022-04-17,Second Class,CUS-0861,Sarah Thomas B,Consumer,Savannah,Georgia,South,Technology,Machines,Desktop Computer,863.0,4,0.0,112.42
ORD-2022-00215,2022-10-25,2022-10-30,Standard Class,CUS-9828,Charles Jones D,Home Office,Las Vegas,Nevada,West,Office Supplies,Fasteners,Paper Clips,127.54,4,0.2,34.39
ORD-2022-00216,2022-04-09,2022-04-13,Second Class,CUS-4235,Lisa Moore P,Corporate,Grand Rapids,Michigan,Central,Office Supplies,Supplies,Glue Sticks,231.7,2,0.3,30.01
ORD-2022-00217,2022-01-17,2022-01-20,First Class,CUS-4832,Charles Wilson U,Consumer,Cincinnati,Ohio,Central,Furniture,Furnishings,Desk Lamp,164.9,3,0.1,21.36
ORD-2023-00218,2023-04-05,2023-04-08,Second Class,CUS-0004,Matthew Harris,Home Office,Arlington,Virginia,East,Office Supplies,Labels,Name Tags,104.46,1,0.2,16.41
ORD-2023-00219,2023-07-13,2023-07-15,First Class,CUS-9953,Lisa Johnson S,Corporate,Eugene,Oregon,West,Technology,Accessories,Cable Kit,347.59,5,0.1,66.72
ORD-2022-00220,2022-05-04,2022-05-07,Second Class,CUS-2431,Elizabeth Wilson Q,Consumer,Rochester,Minnesota,Central,Furniture,Bookcases,5-Shelf Bookcase,408.39,1,0.1,66.99
ORD-2023-00221,2023-05-19,2023-05-25,Standard Class,CUS-8774,Mary Scott J,Corporate,Hartford,Connecticut,East,Technology,Phones,Desk Phone,2000.0,1,0.15,264.43
ORD-2022-00222,2022-03-07,2022-03-13,Standard Class,CUS-3880,John Wright G,Consumer,Savannah,Georgia,South,Technology,Accessories,USB Hub,92.05,3,0.0,-4.42
ORD-2023-00223,2023-05-07,2023-05-07,Same Day,CUS-9751,Thomas Scott L,Corporate,Denver,Colorado,West,Furniture,Furnishings,Coat Rack,662.31,9,0.15,-14.28
ORD-2023-00224,2023-01-11,2023-01-11,Same Day,CUS-1354,Susan Brown H,Consumer,Baltimore,Maryland,East,Technology,Accessories,Wireless Mouse,112.84,2,0.0,22.17
ORD-2022-00225,2022-02-27,2022-03-05,Standard Class,CUS-2741,Ashley Martinez F,Consumer,Ann Arbor,Michigan,Central,Technology,Machines,All-in-One Printer,281.07,2,0.2,3.78
ORD-2023-00226,2023-01-08,2023-01-15,Standard Class,CUS-1904,Emily Sanchez B,Home Office,Tacoma,Washington,West,Furniture,Tables,Conference Table,731.24,4,0.0,124.48
ORD-2022-00227,2022-10-02,2022-10-04,First Class,CUS-0093,Sandra Robinson,Corporate,New York City,New York,East,Office Supplies,Supplies,Push Pins,172.79,1,0.0,26.72
ORD-2022-00228,2022-05-14,2022-05-16,First Class,CUS-2065,John Jones,Corporate,Bloomington,Indiana,Central,Technology,Accessories,Monitor Stand,216.39,4,0.0,40.56
ORD-2023-00229,2023-04-20,2023-04-26,Standard Class,CUS-6880,William Hernandez,Corporate,Eugene,Oregon,West,Office Supplies,Envelopes,Business Envelopes,71.24,2,0.0,17.5
ORD-2022-00230,2022-01-01,2022-01-03,First Class,CUS-7643,Michael Miller,Home Office,Arlington,Virginia,East,Technology,Copiers,Xerox Machine,706.16,3,0.0,232.76
ORD-2023-00231,2023-05-09,2023-05-14,Standard Class,CUS-9241,Sandra Jackson D,Consumer,Virginia Beach,Virginia,East,Furniture,Bookcases,Stackable Bookcase,213.24,2,0.0,27.07
ORD-2022-00232,2022-01-28,2022-02-04,Standard Class,CUS-7643,Michael Miller,Consumer,Salem,Oregon,West,Office Supplies,Envelopes,Padded Mailers,120.1,5,0.0,6.12
ORD-2023-00233,2023-05-27,2023-06-03,Standard Class,CUS-4281,Emily Wright I,Home Office,Knoxville,Tennessee,South,Furniture,Chairs,Ergonomic Mesh Chair,396.7,1,0.0,48.63
ORD-2023-00234,2023-10-22,2023-10-27,Standard Class,CUS-3880,John Wright G,Consumer,Durham,North Carolina,South,Furniture,Tables,Folding Table,295.25,7,0.2,-20.23
ORD-2023-00235,2023-01-23,2023-01-25,First Class,CUS-9219,Susan Sanchez Z,Home Office,Bloomington,Indiana,Central,Technology,Phones,Desk Phone,1600.0,1,0.1,324.24
ORD-2022-00236,2022-09-20,2022-09-25,Standard Class,CUS-4885,Anthony Nguyen W,Corporate,Tucson,Arizona,West,Office Supplies,Storage,File Cabinet,209.64,2,0.1,43.03
ORD-2022-00237,2022-09-21,2022-09-27,Standard Class,CUS-7691,William Taylor J,Corporate,San Jose,California,West,Office Supplies,Supplies,Scissors,24.98,2,0.2,-14.95
ORD-2023-00238,2023-07-02,2023-07-07,Second Class,CUS-5726,William Clark X,Home Office,Virginia Beach,Virginia,East,Technology,Machines,Brother Inkjet Printer,594.94,2,0.1,47.02
ORD-2022-00239,2022-08-11,2022-08-16,Second Class,CUS-4013,James Smith,Home Office,Shreveport,Louisiana,South,Office Supplies,Supplies,Scissors,74.35,4,0.0,24.53
ORD-2023-00240,2023-09-17,2023-09-24,Standard Class,CUS-7025,Robert Williams,Consumer,Buffalo,New York,East,Office Supplies,Storage,Magazine Rack,249.69,3,0.0,35.62
ORD-2022-00241,2022-08-27,2022-09-03,Standard Class,CUS-6286,Joshua Lee Z,Home Office,Springfield,Illinois,Central,Furniture,Chairs,Conference Chair,202.9,3,0.3,-12.14
ORD-2022-00242,2022-09-14,2022-09-18,Second Class,CUS-2760,Margaret Hill H,Home Office,Henderson,Nevada,West,Furniture,Tables,Conference Table,348.95,3,0.1,48.16
ORD-2022-00243,2022-05-13,2022-05-19,Standard Class,CUS-9953,John Brown W,Consumer,Atlanta,Georgia,South,Office Supplies,Envelopes,Padded Mailers,189.1,4,0.3,5.01
ORD-2023-00244,2023-11-12,2023-11-14,First Class,CUS-1867,Charles Taylor Y,Consumer,Mesa,Arizona,West,Technology,Machines,HP LaserJet Printer,1331.78,3,0.15,251.84
ORD-2023-00245,2023-07-26,2023-08-02,Standard Class,CUS-5322,Anthony Anderson L,Consumer,Albany,New York,East,Furniture,Chairs,Executive Office Chair,146.42,5,0.0,57.86
ORD-2022-00246,2022-01-23,2022-01-28,Standard Class,CUS-2760,Margaret Hill H,Consumer,Worcester,Massachusetts,East,Furniture,Tables,Corner Desk,234.16,3,0.1,30.56
ORD-2023-00247,2023-07-14,2023-07-17,First Class,CUS-1436,Jessica Jones S,Home Office,Rochester,New York,East,Furniture,Furnishings,Wall Clock,261.59,4,0.1,61.12
ORD-2022-00248,2022-12-07,2022-12-13,Standard Class,CUS-0268,Ashley Young,Consumer,Las Vegas,Nevada,West,Furniture,Tables,Corner Desk,294.84,1,0.1,34.43
ORD-2023-00249,2023-01-11,2023-01-18,Standard Class,CUS-9219,Susan Sanchez Z,Consumer,San Francisco,California,West,Office Supplies,Paper,Card Stock,400.0,2,0.3,14.33
ORD-2023-00250,2023-09-08,2023-09-15,Standard Class,CUS-3709,Emily Scott T,Consumer,Arlington,Virginia,East,Furniture,Furnishings,Floor Mat,528.85,1,0.0,173.13
ORD-2023-00251,2023-06-10,2023-06-17,Standard Class,CUS-5159,Elizabeth White W,Consumer,Huntsville,Alabama,South,Furniture,Chairs,Stacking Chair,139.49,7,0.0,54.4
ORD-2023-00252,2023-07-26,2023-08-01,Standard Class,CUS-9329,Betty Rodriguez B,Consumer,Bloomington,Indiana,Central,Office Supplies,Paper,Card Stock,263.11,3,0.3,-9.39
ORD-2022-00253,2022-06-17,2022-06-22,Standard Class,CUS-9659,Matthew Smith B,Corporate,Mesa,Arizona,West,Furniture,Chairs,Ergonomic Mesh Chair,1500.0,5,0.15,326.77
ORD-2023-00254,2023-11-27,2023-12-04,Standard Class,CUS-7456,Mark Lewis,Consumer,San Jose,California,West,Technology,Machines,HP LaserJet Printer,1521.78,1,0.1,257.78
ORD-2022-00255,2022-05-14,2022-05-20,Standard Class,CUS-9953,Lisa Johnson S,Consumer,Memphis,Tennessee,South,Furniture,Furnishings,Desk Lamp,113.44,3,0.0,34.82
ORD-2022-00256,2022-06-17,2022-06-23,Standard Class,CUS-8853,Matthew Hill J,Home Office,Indianapolis,Indiana,Central,Office Supplies,Supplies,Push Pins,85.7,1,0.0,3.46
ORD-2023-00257,2023-09-10,2023-09-12,First Class,CUS-8265,Joseph Jones X,Corporate,Rochester,Minnesota,Central,Technology,Machines,HP LaserJet Printer,1412.09,1,0.0,76.6
ORD-2022-00258,2022-05-07,2022-05-08,Same Day,CUS-5806,Susan Anderson H,Consumer,Aurora,Colorado,West,Technology,Accessories,Wireless Mouse,290.95,3,0.1,4.22
ORD-2022-00259,2022-09-15,2022-09-17,First Class,CUS-7935,Barbara Jones P,Corporate,Minneapolis,Minnesota,Central,Office Supplies,Binders,Presentation Binder,180.07,2,0.1,26.14
ORD-2022-00260,2022-02-10,2022-02-13,Second Class,CUS-7561,Ashley Walker Y,Consumer,Salem,Oregon,West,Office Supplies,Labels,Name Tags,187.7,4,0.0,35.81
ORD-2023-00261,2023-07-06,2023-07-12,Standard Class,CUS-8932,Emily Ramirez A,Consumer,Tacoma,Washington,West,Technology,Copiers,Ricoh Copier,244.14,4,0.1,62.81
ORD-2023-00262,2023-05-16,2023-05-19,Second Class,CUS-3709,Emily Scott T,Consumer,Henderson,Nevada,West,Furniture,Bookcases,3-Shelf Bookcase,364.71,1,0.0,113.51
ORD-2022-00263,2022-10-19,2022-10-26,Standard Class,CUS-1904,Emily Sanchez B,Consumer,Sacramento,California,West,Office Supplies,Supplies,Tape Dispenser,12.28,1,0.1,0.54
ORD-2022-00264,2022-07-12,2022-07-15,Second Class,CUS-3445,Linda Johnson A,Consumer,Mesa,Arizona,West,Furniture,Tables,Folding Table,168.55,3,0.0,44.98
ORD-2023-00265,2023-01-08,2023-01-09,Same Day,CUS-9659,Matthew Smith B,Consumer,San Diego,California,West,Office Supplies,Art,Markers Set,82.52,3,0.1,26.32
ORD-2022-00266,2022-01-21,2022-01-26,Standard Class,CUS-5726,William Clark X,Consumer,Green Bay,Wisconsin,Central,Office Supplies,Storage,Magazine Rack,37.22,2,0.0,2.68
ORD-2022-00267,2022-09-13,2022-09-19,Standard Class,CUS-3376,Joseph Rodriguez C,Consumer,Knoxville,Tennessee,South,Furniture,Tables,Folding Table,1411.85,1,0.1,77.07
ORD-2023-00268,2023-10-23,2023-10-30,Standard Class,CUS-8832,Matthew Taylor C,Corporate,Colorado Springs,Colorado,West,Technology,Phones,Desk Phone,212.2,2,0.0,48.25
ORD-2022-00269,2022-01-05,2022-01-10,Second Class,CUS-4107,Joseph Anderson,Consumer,Tacoma,Washington,West,Technology,Phones,Wireless Headset,288.33,1,0.0,55.32
ORD-2022-00270,2022-12-24,2022-12-27,First Class,CUS-7207,Michael Wright D,Consumer,Pittsburgh,Pennsylvania,East,Technology,Copiers,Sharp Copier,739.71,6,0.0,226.14
ORD-2022-00271,2022-10-22,2022-10-26,Second Class,CUS-4459,Jennifer Harris S,Consumer,Henderson,Nevada,West,Office Supplies,Supplies,Scissors,519.91,2,0.0,29.49
ORD-2023-00272,2023-03-20,2023-03-25,Standard Class,CUS-5548,Jennifer Young F,Home Office,Huntsville,Alabama,South,Furniture,Chairs,Executive Office Chair,97.02,1,0.3,30.26
ORD-2023-00273,2023-09-14,2023-09-19,Standard Class,CUS-3686,Jessica Nguyen T,Home Office,Savannah,Georgia,South,Office Supplies,Labels,Name Tags,320.15,6,0.0,47.05
